날짜,시간,지역,자치구,측정수,평균소음,표준편차,높은소음수,높은소음비율,최대소음,최소소음
2026-08-03,17,전통시장,Dongjak-gu,1,58.0,0.0,0,0.0,58.0,58.0
2026-08-03,17,전통시장,Gangbuk-gu,4,52.75,4.815340071064556,1,0.25,61.0,49.0
2026-08-03,17,전통시장,Gangdong-gu,3,44.333333333333336,3.6817870057291007,0,0.0,49.0,40.0
2026-08-03,17,전통시장,Gangnam-gu,2,55.0,3.0,0,0.0,58.0,52.0
2026-08-03,17,전통시장,Gangseo-gu,3,45.333333333333336,7.318166133366724,0,0.0,51.0,35.0
2026-08-03,17,전통시장,Guro-gu,3,47.333333333333336,9.463379711052266,0,0.0,58.0,35.0
2026-08-03,17,전통시장,Gwanak-gu,1,47.0,0.0,0,0.0,47.0,47.0
2026-08-03,17,전통시장,Gwangjin-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,17,전통시장,Jungnang-gu,2,43.0,3.0,0,0.0,46.0,40.0
2026-08-03,17,전통시장,Mapo-gu,3,50.666666666666664,3.091206165165251,0,0.0,55.0,48.0
2026-08-03,17,전통시장,Nowon-gu,3,47.333333333333336,3.6817870057291007,0,0.0,52.0,43.0
2026-08-03,17,전통시장,Seodaemun-gu,1,64.0,0.0,1,1.0,64.0,64.0
2026-08-03,17,전통시장,Songpa-gu,1,63.0,0.0,1,1.0,63.0,63.0
2026-08-03,17,전통시장,Yangcheon-gu,2,37.5,2.5,0,0.0,40.0,35.0
2026-08-03,17,주요도로,Dobong-gu,1,63.0,0.0,1,1.0,63.0,63.0
2026-08-03,17,주요도로,Eunpyeong-gu,1,70.0,0.0,1,1.0,70.0,70.0
2026-08-03,17,주요도로,Gangdong-gu,1,66.0,0.0,1,1.0,66.0,66.0
2026-08-03,17,주요도로,Gangnam-gu,5,63.4,7.0313583324987885,4,0.8,70.0,50.0
2026-08-03,17,주요도로,Gangseo-gu,3,56.0,14.854853303438128,2,0.6666666666666666,67.0,35.0
2026-08-03,17,주요도로,Gwanak-gu,1,60.0,0.0,1,1.0,60.0,60.0
2026-08-03,17,주요도로,Gwangjin-gu,1,51.0,0.0,0,0.0,51.0,51.0
2026-08-03,17,주요도로,Jongno-gu,4,58.5,9.233092656309694,2,0.5,70.0,48.0
2026-08-03,17,주요도로,Jung-gu,4,58.75,12.968712349342937,3,0.75,70.0,37.0
2026-08-03,17,주요도로,Mapo-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,17,주요도로,Seocho-gu,4,70.25,3.112474899497183,4,1.0,75.0,67.0
2026-08-03,17,주요도로,Seongdong-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,17,주요도로,Yangcheon-gu,1,66.0,0.0,1,1.0,66.0,66.0
2026-08-03,17,주요도로,Yongsan-gu,1,60.0,0.0,1,1.0,60.0,60.0
2026-08-03,18,commercial_area,Dobong-gu,1,40.0,0.0,0,0.0,40.0,40.0
2026-08-03,18,commercial_area,Dongdaemun-gu,3,51.666666666666664,2.4944382578493145,0,0.0,55.0,49.0
2026-08-03,18,commercial_area,Dongjak-gu,1,54.0,0.0,0,0.0,54.0,54.0
2026-08-03,18,commercial_area,Eunpyeong-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,18,commercial_area,Gangbuk-gu,1,51.0,0.0,0,0.0,51.0,51.0
2026-08-03,18,commercial_area,Gangnam-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,18,commercial_area,Gangseo-gu,1,69.0,0.0,1,1.0,69.0,69.0
2026-08-03,18,commercial_area,Geumcheon-gu,2,58.0,8.0,1,0.5,66.0,50.0
2026-08-03,18,commercial_area,Guro-gu,1,43.0,0.0,0,0.0,43.0,43.0
2026-08-03,18,commercial_area,Gwanak-gu,1,51.0,0.0,0,0.0,51.0,51.0
2026-08-03,18,commercial_area,Gwangjin-gu,1,35.0,0.0,0,0.0,35.0,35.0
2026-08-03,18,commercial_area,Jungnang-gu,1,44.0,0.0,0,0.0,44.0,44.0
2026-08-03,18,commercial_area,Mapo-gu,1,59.0,0.0,0,0.0,59.0,59.0
2026-08-03,18,commercial_area,Nowon-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,18,commercial_area,Seocho-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,18,commercial_area,Seodaemun-gu,1,44.0,0.0,0,0.0,44.0,44.0
2026-08-03,18,commercial_area,Songpa-gu,3,50.0,5.354126134736337,0,0.0,57.0,44.0
2026-08-03,18,commercial_area,Yeongdeungpo-gu,3,52.0,2.943920288775949,0,0.0,56.0,49.0
2026-08-03,18,commercial_area,Yongsan-gu,1,38.0,0.0,0,0.0,38.0,38.0
2026-08-03,18,industrial_area,Dobong-gu,2,58.0,10.0,1,0.5,68.0,48.0
2026-08-03,18,industrial_area,Gangdong-gu,2,54.0,1.0,0,0.0,55.0,53.0
2026-08-03,18,industrial_area,Gangnam-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,18,industrial_area,Gangseo-gu,2,55.0,0.0,0,0.0,55.0,55.0
2026-08-03,18,industrial_area,Geumcheon-gu,1,53.0,0.0,0,0.0,53.0,53.0
2026-08-03,18,industrial_area,Guro-gu,3,56.0,3.559026084010437,1,0.3333333333333333,61.0,53.0
2026-08-03,18,industrial_area,Jung-gu,2,47.0,4.0,0,0.0,51.0,43.0
2026-08-03,18,industrial_area,Jungnang-gu,1,35.0,0.0,0,0.0,35.0,35.0
2026-08-03,18,industrial_area,Mapo-gu,3,55.0,1.632993161855452,0,0.0,57.0,53.0
2026-08-03,18,industrial_area,Nowon-gu,2,41.5,6.5,0,0.0,48.0,35.0
2026-08-03,18,industrial_area,Seocho-gu,1,54.0,0.0,0,0.0,54.0,54.0
2026-08-03,18,industrial_area,Seongbuk-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,18,industrial_area,Seongdong-gu,2,64.5,4.5,2,1.0,69.0,60.0
2026-08-03,18,industrial_area,Songpa-gu,1,53.0,0.0,0,0.0,53.0,53.0
2026-08-03,18,industrial_area,Yangcheon-gu,4,52.25,9.65336728815391,1,0.25,60.0,36.0
2026-08-03,18,industrial_area,Yeongdeungpo-gu,4,52.0,3.6742346141747673,0,0.0,56.0,47.0
2026-08-03,18,public_facilities,Geumcheon-gu,4,53.0,3.8078865529319543,0,0.0,58.0,48.0
2026-08-03,18,public_facilities,Seodaemun-gu,1,55.0,0.0,0,0.0,55.0,55.0
2026-08-03,18,residential_area,Dobong-gu,25,50.44,8.579417229625806,3,0.12,62.0,35.0
2026-08-03,18,residential_area,Dongdaemun-gu,16,54.5625,7.441175562369161,5,0.3125,69.0,42.0
2026-08-03,18,residential_area,Dongjak-gu,20,52.9,4.635730794599719,2,0.1,63.0,45.0
2026-08-03,18,residential_area,Eunpyeong-gu,12,49.0,6.3377177806105145,0,0.0,59.0,35.0
2026-08-03,18,residential_area,Gangbuk-gu,15,49.06666666666667,5.638754787677473,0,0.0,59.0,38.0
2026-08-03,18,residential_area,Gangdong-gu,59,56.28813559322034,7.5195808742234505,26,0.4406779661016949,66.0,35.0
2026-08-03,18,residential_area,Gangnam-gu,21,50.714285714285715,8.569841122841686,3,0.14285714285714285,69.0,35.0
2026-08-03,18,residential_area,Gangseo-gu,27,52.592592592592595,8.184263397065003,6,0.2222222222222222,68.0,35.0
2026-08-03,18,residential_area,Geumcheon-gu,9,49.888888888888886,5.194964323360444,0,0.0,56.0,42.0
2026-08-03,18,residential_area,Guro-gu,16,52.375,6.771955035290769,4,0.25,65.0,40.0
2026-08-03,18,residential_area,Gwanak-gu,46,48.130434782608695,6.418752064991585,1,0.021739130434782608,69.0,36.0
2026-08-03,18,residential_area,Gwangjin-gu,17,50.411764705882355,5.971095313152723,1,0.058823529411764705,64.0,37.0
2026-08-03,18,residential_area,Jongno-gu,34,50.029411764705884,7.815840981123831,4,0.11764705882352941,72.0,38.0
2026-08-03,18,residential_area,Jung-gu,13,47.92307692307692,8.324768774442271,1,0.07692307692307693,60.0,35.0
2026-08-03,18,residential_area,Jungnang-gu,9,57.333333333333336,9.568466729604882,4,0.4444444444444444,71.0,45.0
2026-08-03,18,residential_area,Mapo-gu,42,50.833333333333336,6.380463733955185,7,0.16666666666666666,62.0,35.0
2026-08-03,18,residential_area,Nowon-gu,17,50.35294117647059,9.132625268270747,4,0.23529411764705882,63.0,35.0
2026-08-03,18,residential_area,Seocho-gu,19,50.73684210526316,8.090553980532558,4,0.21052631578947367,65.0,35.0
2026-08-03,18,residential_area,Seodaemun-gu,13,52.0,8.494342008292707,3,0.23076923076923078,71.0,36.0
2026-08-03,18,residential_area,Seongbuk-gu,21,47.095238095238095,5.975384123175787,1,0.047619047619047616,60.0,36.0
2026-08-03,18,residential_area,Seongdong-gu,50,54.5,7.892401408950257,14,0.28,73.0,35.0
2026-08-03,18,residential_area,Songpa-gu,26,52.26923076923077,4.719498769896383,1,0.038461538461538464,62.0,42.0
2026-08-03,18,residential_area,Yangcheon-gu,51,52.31372549019608,6.0923938309429015,6,0.11764705882352941,64.0,38.0
2026-08-03,18,residential_area,Yeongdeungpo-gu,17,52.23529411764706,5.683095798477387,2,0.11764705882352941,61.0,41.0
2026-08-03,18,residential_area,Yongsan-gu,18,52.388888888888886,5.5591654938178,1,0.05555555555555555,61.0,35.0
2026-08-03,18,공원,Gangdong-gu,1,58.0,0.0,0,0.0,58.0,58.0
2026-08-03,18,공원,Seoul_Grand_Park,3,52.0,1.4142135623730951,0,0.0,54.0,51.0
2026-08-03,18,도로·공원,Dobong-gu,6,62.5,13.162446581088183,5,0.8333333333333334,77.0,35.0
2026-08-03,18,도로·공원,Dongdaemun-gu,1,58.0,0.0,0,0.0,58.0,58.0
2026-08-03,18,도로·공원,Dongjak-gu,2,51.0,1.0,0,0.0,52.0,50.0
2026-08-03,18,도로·공원,Eunpyeong-gu,2,52.5,11.5,1,0.5,64.0,41.0
2026-08-03,18,도로·공원,Gangbuk-gu,3,50.0,2.449489742783178,0,0.0,53.0,47.0
2026-08-03,18,도로·공원,Gangdong-gu,6,66.83333333333333,6.1214558907356365,5,0.8333333333333334,72.0,54.0
2026-08-03,18,도로·공원,Gangnam-gu,8,64.125,5.946374946133148,6,0.75,70.0,54.0
2026-08-03,18,도로·공원,Gangseo-gu,2,59.0,9.0,1,0.5,68.0,50.0
2026-08-03,18,도로·공원,Geumcheon-gu,3,49.666666666666664,9.104333522498447,0,0.0,58.0,37.0
2026-08-03,18,도로·공원,Gwanak-gu,1,69.0,0.0,1,1.0,69.0,69.0
2026-08-03,18,도로·공원,Gwangjin-gu,4,60.0,8.18535277187245,2,0.5,67.0,47.0
2026-08-03,18,도로·공원,Jongno-gu,10,59.0,8.48528137423857,6,0.6,69.0,45.0
2026-08-03,18,도로·공원,Jung-gu,8,50.625,9.88606974484805,1,0.125,70.0,35.0
2026-08-03,18,도로·공원,Jungnang-gu,3,54.666666666666664,12.76279314605109,1,0.3333333333333333,69.0,38.0
2026-08-03,18,도로·공원,Mapo-gu,13,63.07692307692308,8.887861544839499,12,0.9230769230769231,73.0,35.0
2026-08-03,18,도로·공원,Nowon-gu,3,62.333333333333336,7.318166133366702,2,0.6666666666666666,68.0,52.0
2026-08-03,18,도로·공원,Seocho-gu,5,55.4,12.175385004179546,2,0.4,68.0,35.0
2026-08-03,18,도로·공원,Seodaemun-gu,5,59.6,6.590902821313644,4,0.8,66.0,47.0
2026-08-03,18,도로·공원,Seongbuk-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,18,도로·공원,Seongdong-gu,1,72.0,0.0,1,1.0,72.0,72.0
2026-08-03,18,도로·공원,Songpa-gu,3,58.0,10.424330514074594,1,0.3333333333333333,72.0,47.0
2026-08-03,18,도로·공원,Yangcheon-gu,4,64.75,6.378675411086537,3,0.75,70.0,54.0
2026-08-03,18,도로·공원,Yeongdeungpo-gu,4,65.5,3.278719262151,4,1.0,71.0,63.0
2026-08-03,18,도로·공원,Yongsan-gu,2,60.5,3.5,1,0.5,64.0,57.0
2026-08-03,18,전통시장,Dobong-gu,5,44.4,2.8705400188814902,0,0.0,49.0,41.0
2026-08-03,18,전통시장,Dongjak-gu,1,53.0,0.0,0,0.0,53.0,53.0
2026-08-03,18,전통시장,Gangbuk-gu,4,53.5,4.387482193696061,1,0.25,61.0,50.0
2026-08-03,18,전통시장,Gangdong-gu,3,44.666666666666664,3.091206165165251,0,0.0,49.0,42.0
2026-08-03,18,전통시장,Gangnam-gu,2,55.0,2.0,0,0.0,57.0,53.0
2026-08-03,18,전통시장,Gangseo-gu,3,45.333333333333336,7.318166133366724,0,0.0,51.0,35.0
2026-08-03,18,전통시장,Guro-gu,3,46.0,8.04155872120988,0,0.0,54.0,35.0
2026-08-03,18,전통시장,Gwanak-gu,1,47.0,0.0,0,0.0,47.0,47.0
2026-08-03,18,전통시장,Jungnang-gu,2,44.5,2.5,0,0.0,47.0,42.0
2026-08-03,18,전통시장,Mapo-gu,3,51.333333333333336,2.6246692913372893,0,0.0,55.0,49.0
2026-08-03,18,전통시장,Nowon-gu,3,46.666666666666664,4.18993502999219,0,0.0,51.0,41.0
2026-08-03,18,전통시장,Seodaemun-gu,2,58.0,5.0,1,0.5,63.0,53.0
2026-08-03,18,전통시장,Songpa-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,18,전통시장,Yangcheon-gu,2,37.5,2.5,0,0.0,40.0,35.0
2026-08-03,18,주요도로,Dobong-gu,1,64.0,0.0,1,1.0,64.0,64.0
2026-08-03,18,주요도로,Eunpyeong-gu,1,70.0,0.0,1,1.0,70.0,70.0
2026-08-03,18,주요도로,Gangdong-gu,1,66.0,0.0,1,1.0,66.0,66.0
2026-08-03,18,주요도로,Gangnam-gu,5,62.8,9.06421535489972,4,0.8,70.0,45.0
2026-08-03,18,주요도로,Gangseo-gu,3,55.333333333333336,14.429907214608901,2,0.6666666666666666,67.0,35.0
2026-08-03,18,주요도로,Gwanak-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,18,주요도로,Gwangjin-gu,1,50.0,0.0,0,0.0,50.0,50.0
2026-08-03,18,주요도로,Jongno-gu,4,58.0,10.124228365658293,2,0.5,70.0,47.0
2026-08-03,18,주요도로,Jung-gu,5,60.0,13.053735097664577,4,0.8,71.0,35.0
2026-08-03,18,주요도로,Mapo-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,18,주요도로,Seocho-gu,5,69.4,3.2619012860600405,5,1.0,75.0,66.0
2026-08-03,18,주요도로,Seongdong-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,18,주요도로,Yangcheon-gu,1,66.0,0.0,1,1.0,66.0,66.0
2026-08-03,18,주요도로,Yongsan-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,19,commercial_area,Dobong-gu,1,40.0,0.0,0,0.0,40.0,40.0
2026-08-03,19,commercial_area,Dongdaemun-gu,3,51.0,3.265986323710904,0,0.0,55.0,47.0
2026-08-03,19,commercial_area,Dongjak-gu,1,53.0,0.0,0,0.0,53.0,53.0
2026-08-03,19,commercial_area,Eunpyeong-gu,1,59.0,0.0,0,0.0,59.0,59.0
2026-08-03,19,commercial_area,Gangbuk-gu,1,52.0,0.0,0,0.0,52.0,52.0
2026-08-03,19,commercial_area,Gangnam-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,19,commercial_area,Gangseo-gu,1,68.0,0.0,1,1.0,68.0,68.0
2026-08-03,19,commercial_area,Geumcheon-gu,2,57.5,7.5,1,0.5,65.0,50.0
2026-08-03,19,commercial_area,Guro-gu,1,44.0,0.0,0,0.0,44.0,44.0
2026-08-03,19,commercial_area,Gwanak-gu,1,51.0,0.0,0,0.0,51.0,51.0
2026-08-03,19,commercial_area,Gwangjin-gu,1,35.0,0.0,0,0.0,35.0,35.0
2026-08-03,19,commercial_area,Jungnang-gu,1,45.0,0.0,0,0.0,45.0,45.0
2026-08-03,19,commercial_area,Mapo-gu,1,59.0,0.0,0,0.0,59.0,59.0
2026-08-03,19,commercial_area,Nowon-gu,1,60.0,0.0,1,1.0,60.0,60.0
2026-08-03,19,commercial_area,Seocho-gu,1,56.0,0.0,0,0.0,56.0,56.0
2026-08-03,19,commercial_area,Seodaemun-gu,1,45.0,0.0,0,0.0,45.0,45.0
2026-08-03,19,commercial_area,Songpa-gu,3,49.333333333333336,4.784233364802452,0,0.0,56.0,45.0
2026-08-03,19,commercial_area,Yeongdeungpo-gu,3,52.333333333333336,2.624669291337232,0,0.0,56.0,50.0
2026-08-03,19,commercial_area,Yongsan-gu,1,39.0,0.0,0,0.0,39.0,39.0
2026-08-03,19,industrial_area,Dobong-gu,2,56.0,11.0,1,0.5,67.0,45.0
2026-08-03,19,industrial_area,Gangdong-gu,2,51.5,1.5,0,0.0,53.0,50.0
2026-08-03,19,industrial_area,Gangnam-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,19,industrial_area,Gangseo-gu,2,54.0,0.0,0,0.0,54.0,54.0
2026-08-03,19,industrial_area,Geumcheon-gu,1,53.0,0.0,0,0.0,53.0,53.0
2026-08-03,19,industrial_area,Guro-gu,3,54.0,2.943920288775949,0,0.0,58.0,51.0
2026-08-03,19,industrial_area,Jung-gu,2,46.5,4.5,0,0.0,51.0,42.0
2026-08-03,19,industrial_area,Jungnang-gu,1,35.0,0.0,0,0.0,35.0,35.0
2026-08-03,19,industrial_area,Mapo-gu,3,52.333333333333336,1.6996731711975355,0,0.0,54.0,50.0
2026-08-03,19,industrial_area,Nowon-gu,2,41.5,6.5,0,0.0,48.0,35.0
2026-08-03,19,industrial_area,Seocho-gu,1,55.0,0.0,0,0.0,55.0,55.0
2026-08-03,19,industrial_area,Seongbuk-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,19,industrial_area,Seongdong-gu,2,54.5,1.5,0,0.0,56.0,53.0
2026-08-03,19,industrial_area,Songpa-gu,1,53.0,0.0,0,0.0,53.0,53.0
2026-08-03,19,industrial_area,Yangcheon-gu,4,51.5,9.12414379544733,0,0.0,59.0,36.0
2026-08-03,19,industrial_area,Yeongdeungpo-gu,4,50.75,3.6996621467371855,0,0.0,56.0,46.0
2026-08-03,19,public_facilities,Geumcheon-gu,4,52.5,4.153311931459037,0,0.0,59.0,48.0
2026-08-03,19,public_facilities,Seodaemun-gu,1,54.0,0.0,0,0.0,54.0,54.0
2026-08-03,19,residential_area,Dobong-gu,25,50.08,8.10885935258467,3,0.12,62.0,35.0
2026-08-03,19,residential_area,Dongdaemun-gu,16,53.75,7.6198753270640855,4,0.25,69.0,43.0
2026-08-03,19,residential_area,Dongjak-gu,20,53.2,4.433959855479056,2,0.1,62.0,47.0
2026-08-03,19,residential_area,Eunpyeong-gu,12,48.0,6.2182527020592095,0,0.0,59.0,35.0
2026-08-03,19,residential_area,Gangbuk-gu,15,48.266666666666666,5.507167047483575,0,0.0,58.0,39.0
2026-08-03,19,residential_area,Gangdong-gu,61,56.14754098360656,7.74985153866001,25,0.4098360655737705,67.0,35.0
2026-08-03,19,residential_area,Gangnam-gu,21,50.57142857142857,8.6220726078143,4,0.19047619047619047,69.0,35.0
2026-08-03,19,residential_area,Gangseo-gu,28,51.17857142857143,8.531678663447575,6,0.21428571428571427,69.0,35.0
2026-08-03,19,residential_area,Geumcheon-gu,9,49.333333333333336,5.2493385826745405,0,0.0,55.0,42.0
2026-08-03,19,residential_area,Guro-gu,16,52.6875,6.321775363772427,4,0.25,65.0,41.0
2026-08-03,19,residential_area,Gwanak-gu,46,48.391304347826086,6.41153261495174,1,0.021739130434782608,68.0,36.0
2026-08-03,19,residential_area,Gwangjin-gu,17,49.529411764705884,5.8321386155037525,1,0.058823529411764705,65.0,37.0
2026-08-03,19,residential_area,Jongno-gu,33,48.60606060606061,8.157314598007867,4,0.12121212121212122,72.0,37.0
2026-08-03,19,residential_area,Jung-gu,13,46.84615384615385,7.843136674788241,1,0.07692307692307693,60.0,35.0
2026-08-03,19,residential_area,Jungnang-gu,9,57.111111111111114,9.780302704295737,4,0.4444444444444444,71.0,44.0
2026-08-03,19,residential_area,Mapo-gu,42,49.80952380952381,6.012835854348404,2,0.047619047619047616,60.0,35.0
2026-08-03,19,residential_area,Nowon-gu,17,49.588235294117645,8.485689153818033,3,0.17647058823529413,60.0,35.0
2026-08-03,19,residential_area,Seocho-gu,19,50.421052631578945,8.021784743491565,3,0.15789473684210525,65.0,35.0
2026-08-03,19,residential_area,Seodaemun-gu,13,51.38461538461539,7.985934380458807,1,0.07692307692307693,71.0,36.0
2026-08-03,19,residential_area,Seongbuk-gu,20,46.65,5.4154870510416835,1,0.05,60.0,36.0
2026-08-03,19,residential_area,Seongdong-gu,50,53.06,7.677004624200779,7,0.14,74.0,35.0
2026-08-03,19,residential_area,Songpa-gu,26,52.19230769230769,4.532101149401083,2,0.07692307692307693,63.0,42.0
2026-08-03,19,residential_area,Yangcheon-gu,50,51.78,5.783735816926612,4,0.08,63.0,38.0
2026-08-03,19,residential_area,Yeongdeungpo-gu,17,51.411764705882355,5.3584328649490605,1,0.058823529411764705,61.0,40.0
2026-08-03,19,residential_area,Yongsan-gu,18,52.05555555555556,5.47186970099722,1,0.05555555555555555,61.0,35.0
2026-08-03,19,공원,Gangdong-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,19,공원,Seoul_Grand_Park,2,52.5,1.5,0,0.0,54.0,51.0
2026-08-03,19,도로·공원,Dobong-gu,6,62.666666666666664,13.09792180292566,5,0.8333333333333334,78.0,36.0
2026-08-03,19,도로·공원,Dongdaemun-gu,2,63.0,4.0,1,0.5,67.0,59.0
2026-08-03,19,도로·공원,Dongjak-gu,2,52.0,0.0,0,0.0,52.0,52.0
2026-08-03,19,도로·공원,Eunpyeong-gu,2,52.0,11.0,1,0.5,63.0,41.0
2026-08-03,19,도로·공원,Gangbuk-gu,3,50.0,2.160246899469287,0,0.0,52.0,47.0
2026-08-03,19,도로·공원,Gangdong-gu,6,66.83333333333333,5.727613425813177,5,0.8333333333333334,72.0,55.0
2026-08-03,19,도로·공원,Gangnam-gu,8,64.5,5.07444578254611,6,0.75,70.0,56.0
2026-08-03,19,도로·공원,Gangseo-gu,2,58.5,8.5,1,0.5,67.0,50.0
2026-08-03,19,도로·공원,Geumcheon-gu,3,49.333333333333336,8.17856276425687,0,0.0,57.0,38.0
2026-08-03,19,도로·공원,Gwanak-gu,1,69.0,0.0,1,1.0,69.0,69.0
2026-08-03,19,도로·공원,Gwangjin-gu,4,60.5,8.0156097709407,2,0.5,68.0,48.0
2026-08-03,19,도로·공원,Jongno-gu,10,58.0,9.497368056467012,6,0.6,69.0,44.0
2026-08-03,19,도로·공원,Jung-gu,8,49.875,9.54512310030625,1,0.125,70.0,35.0
2026-08-03,19,도로·공원,Jungnang-gu,3,54.666666666666664,13.572848714334881,1,0.3333333333333333,70.0,37.0
2026-08-03,19,도로·공원,Mapo-gu,13,62.46153846153846,9.000986139267724,10,0.7692307692307693,73.0,35.0
2026-08-03,19,도로·공원,Nowon-gu,3,63.333333333333336,7.318166133366702,2,0.6666666666666666,69.0,53.0
2026-08-03,19,도로·공원,Seocho-gu,5,55.4,12.07642331156043,2,0.4,68.0,35.0
2026-08-03,19,도로·공원,Seodaemun-gu,5,59.2,7.467261881037778,3,0.6,66.0,45.0
2026-08-03,19,도로·공원,Seongbuk-gu,1,60.0,0.0,1,1.0,60.0,60.0
2026-08-03,19,도로·공원,Seongdong-gu,1,71.0,0.0,1,1.0,71.0,71.0
2026-08-03,19,도로·공원,Songpa-gu,3,58.666666666666664,10.780641085864143,1,0.3333333333333333,73.0,47.0
2026-08-03,19,도로·공원,Yangcheon-gu,3,63.666666666666664,4.78423336480242,2,0.6666666666666666,68.0,57.0
2026-08-03,19,도로·공원,Yeongdeungpo-gu,4,64.75,3.897114317029974,4,1.0,71.0,61.0
2026-08-03,19,도로·공원,Yongsan-gu,2,61.5,4.5,1,0.5,66.0,57.0
2026-08-03,19,전통시장,Dobong-gu,5,43.6,3.382306905057574,0,0.0,49.0,40.0
2026-08-03,19,전통시장,Dongjak-gu,1,54.0,0.0,0,0.0,54.0,54.0
2026-08-03,19,전통시장,Gangbuk-gu,4,53.0,4.69041575982343,1,0.25,61.0,49.0
2026-08-03,19,전통시장,Gangdong-gu,3,44.0,3.559026084010437,0,0.0,49.0,41.0
2026-08-03,19,전통시장,Gangnam-gu,2,54.5,2.5,0,0.0,57.0,52.0
2026-08-03,19,전통시장,Gangseo-gu,3,45.333333333333336,7.318166133366724,0,0.0,51.0,35.0
2026-08-03,19,전통시장,Guro-gu,3,46.0,8.04155872120988,0,0.0,54.0,35.0
2026-08-03,19,전통시장,Gwanak-gu,1,47.0,0.0,0,0.0,47.0,47.0
2026-08-03,19,전통시장,Gwangjin-gu,1,64.0,0.0,1,1.0,64.0,64.0
2026-08-03,19,전통시장,Jungnang-gu,2,45.0,2.0,0,0.0,47.0,43.0
2026-08-03,19,전통시장,Mapo-gu,3,50.333333333333336,2.05480466765635,0,0.0,53.0,48.0
2026-08-03,19,전통시장,Nowon-gu,3,46.0,4.320493798938574,0,0.0,50.0,40.0
2026-08-03,19,전통시장,Seodaemun-gu,2,59.5,4.5,1,0.5,64.0,55.0
2026-08-03,19,전통시장,Songpa-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,19,전통시장,Yangcheon-gu,2,37.5,2.5,0,0.0,40.0,35.0
2026-08-03,19,주요도로,Dobong-gu,1,63.0,0.0,1,1.0,63.0,63.0
2026-08-03,19,주요도로,Eunpyeong-gu,1,70.0,0.0,1,1.0,70.0,70.0
2026-08-03,19,주요도로,Gangnam-gu,5,62.6,9.002221947941527,4,0.8,70.0,45.0
2026-08-03,19,주요도로,Gangseo-gu,3,54.666666666666664,13.96026106091461,2,0.6666666666666666,66.0,35.0
2026-08-03,19,주요도로,Gwanak-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,19,주요도로,Gwangjin-gu,1,51.0,0.0,0,0.0,51.0,51.0
2026-08-03,19,주요도로,Jongno-gu,4,58.0,10.124228365658293,2,0.5,70.0,47.0
2026-08-03,19,주요도로,Jung-gu,5,60.2,13.496666255042385,3,0.6,73.0,35.0
2026-08-03,19,주요도로,Mapo-gu,1,62.0,0.0,1,1.0,62.0,62.0
2026-08-03,19,주요도로,Seocho-gu,5,69.4,3.2619012860600405,5,1.0,75.0,66.0
2026-08-03,19,주요도로,Seongdong-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,19,주요도로,Yangcheon-gu,1,66.0,0.0,1,1.0,66.0,66.0
2026-08-03,19,주요도로,Yongsan-gu,1,61.0,0.0,1,1.0,61.0,61.0
2026-08-03,20,commercial_area,Dobong-gu,1,40.0,0.0,0,0.0,40.0,40.0
2026-08-03,20,commercial_area,Dongdaemun-gu,3,51.0,3.265986323710904,0,0.0,55.0,47.0
2026-08-03,20,commercial_area,Dongjak-gu,1,56.0,0.0,0,0.0,56.0,56.0
2026-08-03,20,commercial_area,Eunpyeong-gu,1,55.0,0.0,0,0.0,55.0,55.0
2026-08-03,20,commercial_area,Gangbuk-gu,1,51.0,0.0,0,0.0,51.0,51.0
2026-08-03,20,commercial_area,Gangnam-gu,1,57.0,0.0,0,0.0,57.0,57.0
2026-08-03,20,commercial_area,Gangseo-gu,1,67.0,0.0,1,1.0,67.0,67.0
2026-08-03,20,commercial_area,Geumcheon-gu,2,60.5,4.5,1,0.5,65.0,56.0
2026-08-03,20,commercial_area,Guro-gu,1,44.0,0.0,0,0.0,44.0,44.0
2026-08-03,20,commercial_area,Gwanak-gu,1,51.0,0.0,0,0.0,51.0,51.0
